2023-09-18 11:42:31 198:  ABC5678匹配到進場紀錄
2023-09-18 11:42:31 241:  ABC5678 = openFlag =>　False
2023-09-18 11:42:31 241:  ABC5678 = deviceInfo[12] =>　1
2023-09-18 11:42:31 250:  发送内容:出口相机_192.168.1.194_888_ABC5678_60_1_2_2023/9/18 上午 10:55:07_2023/9/18 上午 11:42:31_2_出口_ef39fc850c584beca20f6f0e01cfa890_1__8011_False_/Images/Licences/2023918/053b76dafd3b4abe9cfb7d88150406da20230918114217.jpg_1_4892974923087663920_2023091811423125018
2023-09-18 11:42:31 251:  Return:ABC5678_No
2023-09-18 11:42:38 819:  Camera:192.168.1.101_ABC5678
2023-09-18 11:42:38 875:  ABC5678,计费处理
2023-09-18 11:42:38 876:  ABC5678 => RecognizeType = 8
2023-09-18 11:42:38 876:  ABC5678 => 並非無車牌
2023-09-18 11:42:38 876:  ABC5678 => 序號 : 912257b6-7b2536bd
2023-09-18 11:42:38 877:  ABC5678 => 通道 : 2
2023-09-18 11:42:38 877:  ABC5678 => RecognizeType4 暫存車牌 : [None]
2023-09-18 11:42:38 887:  ABC5678匹配到進場紀錄
2023-09-18 11:42:38 934:  ABC5678 = openFlag =>　False
2023-09-18 11:42:38 934:  ABC5678 = deviceInfo[12] =>　1
2023-09-18 11:42:38 944:  发送内容:出口相机_192.168.1.194_888_ABC5678_60_1_2_2023/9/18 上午 10:55:07_2023/9/18 上午 11:42:38_2_出口_4ba02b864efb4742b97107967968cadb_1__8011_False_/Images/Licences/2023918/4a439d173b0f47b7aba4cffa0461dfe720230918114285.jpg_1_4892974923087663920_2023091811423894371
2023-09-18 11:42:38 945:  Return:ABC5678_No
2023-09-18 11:42:41 915:  Camera:192.168.1.101_ABC5678
2023-09-18 11:42:41 963:  ABC5678,计费处理
2023-09-18 11:42:41 963:  ABC5678 => RecognizeType = 4
2023-09-18 11:42:41 963:  Return:ABC5678_No
2023-09-18 11:42:44 013:  Camera:192.168.1.101_ABC5678
2023-09-18 11:42:44 051:  ABC5678,计费处理
2023-09-18 11:42:44 051:  ABC5678 => RecognizeType = 8
2023-09-18 11:42:44 052:  ABC5678 => 並非無車牌
2023-09-18 11:42:44 052:  ABC5678 => 序號 : 912257b6-7b2536bd
2023-09-18 11:42:44 052:  ABC5678 => 通道 : 2
2023-09-18 11:42:44 052:  ABC5678 => RecognizeType4 暫存車牌 : [None]
2023-09-18 11:42:44 056:  ABC5678匹配到進場紀錄
2023-09-18 11:42:44 107:  ABC5678 = openFlag =>　False
2023-09-18 11:42:44 107:  ABC5678 = deviceInfo[12] =>　1
2023-09-18 11:42:44 115:  发送内容:出口相机_192.168.1.194_888_ABC5678_60_1_2_2023/9/18 上午 10:55:07_2023/9/18 上午 11:42:44_2_出口_e2e91a0b590748fab5989444a33c34a8_1__8011_False_/Images/Licences/2023918/49bde52708094ea1bce81798dc2af07c20230918114203.jpg_1_4892974923087663920_2023091811424411448
2023-09-18 11:42:44 115:  Return:ABC5678_No
2023-09-18 11:42:47 504:  Camera:192.168.1.101_ABC5678
2023-09-18 11:42:47 560:  ABC5678,计费处理
2023-09-18 11:42:47 560:  ABC5678 => RecognizeType = 8
2023-09-18 11:42:47 560:  ABC5678 => 並非無車牌
2023-09-18 11:42:47 561:  ABC5678 => 序號 : 912257b6-7b2536bd
2023-09-18 11:42:47 561:  ABC5678 => 通道 : 2
2023-09-18 11:42:47 561:  ABC5678 => RecognizeType4 暫存車牌 : [None]
2023-09-18 11:42:47 569:  ABC5678匹配到進場紀錄
2023-09-18 11:42:47 598:  ABC5678 = openFlag =>　False
2023-09-18 11:42:47 598:  ABC5678 = deviceInfo[12] =>　1
2023-09-18 11:42:47 606:  发送内容:出口相机_192.168.1.194_888_ABC5678_60_1_2_2023/9/18 上午 10:55:07_2023/9/18 上午 11:42:47_2_出口_e27f2b232bdb4c27934ce50daf853ba6_1__8011_False_/Images/Licences/2023918/ad25d0ebb1534a71be77fe4b2ec3b37f20230918114253.jpg_1_4892974923087663920_2023091811424760601
2023-09-18 11:42:47 607:  Return:ABC5678_No
2023-09-18 11:42:51 239:  Camera:192.168.1.101_ABC5678
2023-09-18 11:42:51 286:  ABC5678,计费处理
2023-09-18 11:42:51 286:  ABC5678 => RecognizeType = 4
2023-09-18 11:42:51 287:  Return:ABC5678_No
2023-09-18 11:42:54 914:  Camera:192.168.1.101_ABC5678
2023-09-18 11:42:54 956:  ABC5678,计费处理
2023-09-18 11:42:54 957:  ABC5678 => RecognizeType = 4
2023-09-18 11:42:54 957:  Return:ABC5678_No
2023-09-18 11:43:01 585:  Camera:192.168.1.101_ABC5678
2023-09-18 11:43:01 640:  ABC5678,计费处理
2023-09-18 11:43:01 640:  ABC5678 => RecognizeType = 8
2023-09-18 11:43:01 641:  ABC5678 => 並非無車牌
2023-09-18 11:43:01 641:  ABC5678 => 序號 : 912257b6-7b2536bd
2023-09-18 11:43:01 642:  ABC5678 => 通道 : 2
2023-09-18 11:43:01 642:  ABC5678 => RecognizeType4 暫存車牌 : [None]
2023-09-18 11:43:01 649:  ABC5678匹配到進場紀錄
2023-09-18 11:43:01 681:  ABC5678 = openFlag =>　False
2023-09-18 11:43:01 681:  ABC5678 = deviceInfo[12] =>　1
2023-09-18 11:43:01 689:  发送内容:出口相机_192.168.1.194_888_ABC5678_60_1_2_2023/9/18 上午 10:55:07_2023/9/18 上午 11:43:01_2_出口_ca8e0a27a67848e59bef5bc7a36241a5_1__8011_False_/Images/Licences/2023918/bbcb35c3952a4ac687c3999ff70a6ab520230918114361.jpg_1_4892974923087663920_2023091811430168920
2023-09-18 11:43:01 689:  Return:ABC5678_No
2023-09-18 11:43:03 219:  Camera:192.168.1.101_ABC5678
2023-09-18 11:43:03 268:  ABC5678,计费处理
2023-09-18 11:43:03 268:  ABC5678 => RecognizeType = 4
2023-09-18 11:43:03 269:  Return:ABC5678_No
2023-09-18 11:43:16 869:  Camera:192.168.1.101_ABC5678
2023-09-18 11:43:16 974:  ABC5678,计费处理
2023-09-18 11:43:16 974:  ABC5678 => RecognizeType = 4
2023-09-18 11:43:16 974:  Return:ABC5678_No
2023-09-18 11:43:20 049:  Camera:192.168.1.101_ABC5678
2023-09-18 11:43:20 095:  ABC5678,计费处理
2023-09-18 11:43:20 095:  ABC5678 => RecognizeType = 8
2023-09-18 11:43:20 096:  ABC5678 => 並非無車牌
2023-09-18 11:43:20 096:  ABC5678 => 序號 : 912257b6-7b2536bd
2023-09-18 11:43:20 096:  ABC5678 => 通道 : 2
2023-09-18 11:43:20 097:  ABC5678 => RecognizeType4 暫存車牌 : [None]
2023-09-18 11:43:20 104:  ABC5678匹配到進場紀錄
2023-09-18 11:43:20 134:  ABC5678 = openFlag =>　False
2023-09-18 11:43:20 135:  ABC5678 = deviceInfo[12] =>　1
2023-09-18 11:43:20 142:  发送内容:出口相机_192.168.1.194_888_ABC5678_60_1_2_2023/9/18 上午 10:55:07_2023/9/18 上午 11:43:20_2_出口_b458a78810424e719fe8bf145d0251a1_1__8011_False_/Images/Licences/2023918/a0bb9beb9356403f92bb1ddf0b64a80120230918114307.jpg_1_4892974923087663920_2023091811432014200
2023-09-18 11:43:20 142:  Return:ABC5678_No
2023-09-18 11:43:26 491:  Camera:192.168.1.101_ABC5678
2023-09-18 11:43:26 533:  ABC5678,计费处理
2023-09-18 11:43:26 534:  ABC5678 => RecognizeType = 8
2023-09-18 11:43:26 534:  ABC5678 => 並非無車牌
2023-09-18 11:43:26 534:  ABC5678 => 序號 : 912257b6-7b2536bd
2023-09-18 11:43:26 535:  ABC5678 => 通道 : 2
2023-09-18 11:43:26 536:  ABC5678 => RecognizeType4 暫存車牌 : [None]
2023-09-18 11:43:26 543:  ABC5678匹配到進場紀錄
2023-09-18 11:43:26 611:  ABC5678 = openFlag =>　False
2023-09-18 11:43:26 612:  ABC5678 = deviceInfo[12] =>　1
2023-09-18 11:43:26 620:  发送内容:出口相机_192.168.1.194_888_ABC5678_60_1_2_2023/9/18 上午 10:55:07_2023/9/18 上午 11:43:26_2_出口_b898dc53ce2541999e8151a702c67253_1__8011_False_/Images/Licences/2023918/79359fe46f6c46aba55bd62da334143520230918114351.jpg_1_4892974923087663920_2023091811432662040
2023-09-18 11:43:26 621:  Return:ABC5678_No
2023-09-18 11:43:31 984:  Camera:192.168.1.101_ABC5678
2023-09-18 11:43:32 028:  ABC5678,计费处理
2023-09-18 11:43:32 029:  ABC5678 => RecognizeType = 8
2023-09-18 11:43:32 029:  ABC5678 => 並非無車牌
2023-09-18 11:43:32 029:  ABC5678 => 序號 : 912257b6-7b2536bd
2023-09-18 11:43:32 030:  ABC5678 => 通道 : 2
2023-09-18 11:43:32 030:  ABC5678 => RecognizeType4 暫存車牌 : [None]
2023-09-18 11:43:32 035:  ABC5678匹配到進場紀錄
2023-09-18 11:43:32 073:  ABC5678 = openFlag =>　False
2023-09-18 11:43:32 074:  ABC5678 = deviceInfo[12] =>　1
2023-09-18 11:43:32 086:  发送内容:出口相机_192.168.1.194_888_ABC5678_60_1_2_2023/9/18 上午 10:55:07_2023/9/18 上午 11:43:32_2_出口_c7b4e1428fd34aaab264d2eb0e305deb_1__8011_False_/Images/Licences/2023918/7ee847d1ff954ddf9851be580c2517cc20230918114301.jpg_1_4892974923087663920_2023091811433208655
2023-09-18 11:43:32 087:  Return:ABC5678_No
2023-09-18 11:43:33 572:  Camera:192.168.1.101_ABC5678
2023-09-18 11:43:33 620:  ABC5678,计费处理
2023-09-18 11:43:33 620:  ABC5678 => RecognizeType = 4
2023-09-18 11:43:33 621:  Return:ABC5678_No
2023-09-18 11:43:39 568:  Camera:192.168.1.101_ABC5678
2023-09-18 11:43:39 615:  ABC5678,计费处理
2023-09-18 11:43:39 615:  ABC5678 => RecognizeType = 8
2023-09-18 11:43:39 615:  ABC5678 => 並非無車牌
2023-09-18 11:43:39 615:  ABC5678 => 序號 : 912257b6-7b2536bd
2023-09-18 11:43:39 615:  ABC5678 => 通道 : 2
2023-09-18 11:43:39 615:  ABC5678 => RecognizeType4 暫存車牌 : [None]
2023-09-18 11:43:39 622:  ABC5678匹配到進場紀錄
2023-09-18 11:43:39 664:  ABC5678 = openFlag =>　False
2023-09-18 11:43:39 664:  ABC5678 = deviceInfo[12] =>　1
2023-09-18 11:43:39 671:  发送内容:出口相机_192.168.1.194_888_ABC5678_60_1_2_2023/9/18 上午 10:55:07_2023/9/18 上午 11:43:39_2_出口_494cb60a776a42e5a809b8bd2fa45395_1__8011_False_/Images/Licences/2023918/46d72dc7811b445c917c325dbc0c0a5c20230918114359.jpg_1_4892974923087663920_2023091811433967125
2023-09-18 11:43:39 671:  Return:ABC5678_No
2023-09-18 11:43:43 874:  Camera:192.168.1.101_ABC5678
2023-09-18 11:43:43 925:  ABC5678,计费处理
2023-09-18 11:43:43 925:  ABC5678 => RecognizeType = 4
2023-09-18 11:43:43 926:  Return:ABC5678_No
2023-09-18 11:43:49 495:  Camera:192.168.1.101_ABC5678
2023-09-18 11:43:49 539:  ABC5678,计费处理
2023-09-18 11:43:49 540:  ABC5678 => RecognizeType = 8
2023-09-18 11:43:49 540:  ABC5678 => 並非無車牌
2023-09-18 11:43:49 540:  ABC5678 => 序號 : 912257b6-7b2536bd
2023-09-18 11:43:49 540:  ABC5678 => 通道 : 2
2023-09-18 11:43:49 540:  ABC5678 => RecognizeType4 暫存車牌 : [None]
2023-09-18 11:43:49 548:  ABC5678匹配到進場紀錄
2023-09-18 11:43:49 585:  ABC5678 = openFlag =>　False
2023-09-18 11:43:49 585:  ABC5678 = deviceInfo[12] =>　1
2023-09-18 11:43:49 593:  发送内容:出口相机_192.168.1.194_888_ABC5678_60_1_2_2023/9/18 上午 10:55:07_2023/9/18 上午 11:43:49_2_出口_646256d4f0214e4994ed370b6256e10f_1__8011_False_/Images/Licences/2023918/a9de3f4c9bcc45a3afba19c4d0371d8320230918114352.jpg_1_4892974923087663920_2023091811434959362
2023-09-18 11:43:49 594:  Return:ABC5678_No
2023-09-18 11:43:53 920:  Camera:192.168.1.101_ABC5678
2023-09-18 11:43:53 962:  ABC5678,计费处理
2023-09-18 11:43:53 963:  ABC5678 => RecognizeType = 8
2023-09-18 11:43:53 963:  ABC5678 => 並非無車牌
2023-09-18 11:43:53 963:  ABC5678 => 序號 : 912257b6-7b2536bd
2023-09-18 11:43:53 963:  ABC5678 => 通道 : 2
2023-09-18 11:43:53 963:  ABC5678 => RecognizeType4 暫存車牌 : [None]
2023-09-18 11:43:53 969:  ABC5678匹配到進場紀錄
2023-09-18 11:43:53 999:  ABC5678 = openFlag =>　False
2023-09-18 11:43:54 000:  ABC5678 = deviceInfo[12] =>　1
2023-09-18 11:43:54 008:  发送内容:出口相机_192.168.1.194_888_ABC5678_60_1_2_2023/9/18 上午 10:55:07_2023/9/18 上午 11:43:53_2_出口_e49c224f38774651bf1557d4db4a169a_1__8011_False_/Images/Licences/2023918/84905ac200844fa7a3e2d274929261f720230918114394.jpg_1_4892974923087663920_2023091811435400781
2023-09-18 11:43:54 008:  Return:ABC5678_No
2023-09-18 11:44:02 535:  Camera:192.168.1.101_ABC5678
2023-09-18 11:44:02 579:  ABC5678,计费处理
2023-09-18 11:44:02 579:  ABC5678 => RecognizeType = 4
2023-09-18 11:44:02 580:  Return:ABC5678_No
2023-09-18 11:44:06 619:  Camera:192.168.1.101_ABC5678
2023-09-18 11:44:06 660:  ABC5678,计费处理
2023-09-18 11:44:06 660:  ABC5678 => RecognizeType = 4
2023-09-18 11:44:06 660:  Return:ABC5678_No
2023-09-18 11:44:13 279:  Camera:192.168.1.101_ABC5678
2023-09-18 11:44:13 324:  ABC5678,计费处理
2023-09-18 11:44:13 324:  ABC5678 => RecognizeType = 8
2023-09-18 11:44:13 325:  ABC5678 => 並非無車牌
2023-09-18 11:44:13 325:  ABC5678 => 序號 : 912257b6-7b2536bd
2023-09-18 11:44:13 325:  ABC5678 => 通道 : 2
2023-09-18 11:44:13 325:  ABC5678 => RecognizeType4 暫存車牌 : [None]
2023-09-18 11:44:13 332:  ABC5678匹配到進場紀錄
2023-09-18 11:44:13 365:  ABC5678 = openFlag =>　False
2023-09-18 11:44:13 365:  ABC5678 = deviceInfo[12] =>　1
2023-09-18 11:44:13 373:  发送内容:出口相机_192.168.1.194_888_ABC5678_60_1_2_2023/9/18 上午 10:55:07_2023/9/18 上午 11:44:13_2_出口_62a7a3bad2334b66b1c59ccdecf8e4ff_1__8011_False_/Images/Licences/2023918/e417dbb3fe3e43c59016cbfe682809e320230918114430.jpg_1_4892974923087663920_2023091811441337278
2023-09-18 11:44:13 373:  Return:ABC5678_No
2023-09-18 11:44:16 752:  Camera:192.168.1.101_ABC5678
2023-09-18 11:44:16 795:  ABC5678,计费处理
2023-09-18 11:44:16 795:  ABC5678 => RecognizeType = 8
2023-09-18 11:44:16 796:  ABC5678 => 並非無車牌
2023-09-18 11:44:16 796:  ABC5678 => 序號 : 912257b6-7b2536bd
2023-09-18 11:44:16 796:  ABC5678 => 通道 : 2
2023-09-18 11:44:16 796:  ABC5678 => RecognizeType4 暫存車牌 : [None]
2023-09-18 11:44:16 800:  ABC5678匹配到進場紀錄
2023-09-18 11:44:16 825:  ABC5678 = openFlag =>　False
2023-09-18 11:44:16 826:  ABC5678 = deviceInfo[12] =>　1
2023-09-18 11:44:16 834:  发送内容:出口相机_192.168.1.194_888_ABC5678_60_1_2_2023/9/18 上午 10:55:07_2023/9/18 上午 11:44:16_2_出口_20d2bf957358490987eabe9c105bfee2_1__8011_False_/Images/Licences/2023918/0ecb7a68bfd64e86805c9c413b57ef2d20230918114477.jpg_1_4892974923087663920_2023091811441683451
2023-09-18 11:44:16 835:  Return:ABC5678_No
2023-09-18 11:44:24 101:  Camera:192.168.1.101_ABC5678
2023-09-18 11:44:24 145:  ABC5678,计费处理
2023-09-18 11:44:24 146:  ABC5678 => RecognizeType = 8
2023-09-18 11:44:24 146:  ABC5678 => 並非無車牌
2023-09-18 11:44:24 146:  ABC5678 => 序號 : 912257b6-7b2536bd
2023-09-18 11:44:24 146:  ABC5678 => 通道 : 2
2023-09-18 11:44:24 146:  ABC5678 => RecognizeType4 暫存車牌 : [None]
2023-09-18 11:44:24 154:  ABC5678匹配到進場紀錄
2023-09-18 11:44:24 194:  ABC5678 = openFlag =>　False
2023-09-18 11:44:24 194:  ABC5678 = deviceInfo[12] =>　1
2023-09-18 11:44:24 204:  发送内容:出口相机_192.168.1.194_888_ABC5678_60_1_2_2023/9/18 上午 10:55:07_2023/9/18 上午 11:44:24_2_出口_37fa3803deda4fc1901dcd8f43e23368_1__8011_False_/Images/Licences/2023918/df73e619896a4d9186e6e2684bea1c0d20230918114412.jpg_1_4892974923087663920_2023091811442420349
2023-09-18 11:44:24 204:  Return:ABC5678_No
2023-09-18 11:44:25 345:  Camera:192.168.1.101_ABC5678
2023-09-18 11:44:25 389:  ABC5678,计费处理
2023-09-18 11:44:25 389:  ABC5678 => RecognizeType = 4
2023-09-18 11:44:25 390:  Return:ABC5678_No
2023-09-18 11:44:29 595:  Camera:192.168.1.101_ABC5678
2023-09-18 11:44:29 639:  ABC5678,计费处理
2023-09-18 11:44:29 639:  ABC5678 => RecognizeType = 4
2023-09-18 11:44:29 639:  Return:ABC5678_No
2023-09-18 11:44:39 668:  Camera:192.168.1.101_ABC5678
2023-09-18 11:44:39 712:  ABC5678,计费处理
2023-09-18 11:44:39 713:  ABC5678 => RecognizeType = 8
2023-09-18 11:44:39 713:  ABC5678 => 並非無車牌
2023-09-18 11:44:39 713:  ABC5678 => 序號 : 912257b6-7b2536bd
2023-09-18 11:44:39 713:  ABC5678 => 通道 : 2
2023-09-18 11:44:39 713:  ABC5678 => RecognizeType4 暫存車牌 : [None]
2023-09-18 11:44:39 721:  ABC5678匹配到進場紀錄
2023-09-18 11:44:39 762:  ABC5678 = openFlag =>　False
2023-09-18 11:44:39 763:  ABC5678 = deviceInfo[12] =>　1
2023-09-18 11:44:39 771:  发送内容:出口相机_192.168.1.194_888_ABC5678_60_1_2_2023/9/18 上午 10:55:07_2023/9/18 上午 11:44:39_2_出口_1cda718afe7143e0a6de78891d3e4ba4_1__8011_False_/Images/Licences/2023918/f7061bbefdd74897871556495a79adb720230918114469.jpg_1_4892974923087663920_2023091811443977147
2023-09-18 11:44:39 772:  Return:ABC5678_No
2023-09-18 11:44:55 301:  Camera:192.168.1.101_ABC5678
2023-09-18 11:44:55 342:  ABC5678,计费处理
2023-09-18 11:44:55 342:  ABC5678 => RecognizeType = 8
2023-09-18 11:44:55 342:  ABC5678 => 並非無車牌
2023-09-18 11:44:55 342:  ABC5678 => 序號 : 912257b6-7b2536bd
2023-09-18 11:44:55 342:  ABC5678 => 通道 : 2
2023-09-18 11:44:55 342:  ABC5678 => RecognizeType4 暫存車牌 : [None]
2023-09-18 11:44:55 347:  ABC5678匹配到進場紀錄
2023-09-18 11:44:55 386:  ABC5678 = openFlag =>　False
2023-09-18 11:44:55 386:  ABC5678 = deviceInfo[12] =>　1
2023-09-18 11:44:55 393:  发送内容:出口相机_192.168.1.194_888_ABC5678_60_1_2_2023/9/18 上午 10:55:07_2023/9/18 上午 11:44:55_2_出口_15d51e4288e440bfac9407c213786465_1__8011_False_/Images/Licences/2023918/f5d00e4e04cc4857bf206e86117e6f5f20230918114432.jpg_1_4892974923087663920_2023091811445539352
2023-09-18 11:44:55 394:  Return:ABC5678_No
2023-09-18 11:45:01 945:  Camera:192.168.1.101_BC5678
2023-09-18 11:45:01 985:  BC5678,计费处理
2023-09-18 11:45:01 985:  BC5678 => RecognizeType = 8
2023-09-18 11:45:01 985:  BC5678 => 並非無車牌
2023-09-18 11:45:01 986:  BC5678 => 序號 : 912257b6-7b2536bd
2023-09-18 11:45:01 986:  BC5678 => 通道 : 2
2023-09-18 11:45:01 986:  BC5678 => RecognizeType4 暫存車牌 : [None]
2023-09-18 11:45:01 990:  BC5678匹配到進場紀錄
2023-09-18 11:45:02 029:  BC5678 = openFlag =>　False
2023-09-18 11:45:02 029:  BC5678 = deviceInfo[12] =>　1
2023-09-18 11:45:02 029:  ABC5678,出入口车牌号码不完全匹配,系统计费金额:60
2023-09-18 11:45:02 037:  发送内容:出口相机_192.168.1.194_888_BC5678_60_1_2_2023/9/18 上午 10:55:07_2023/9/18 上午 11:45:01_2_出口_c84c8f42d1c144dab9d5c82e05b252b3_1__8011_False_/Images/Licences/2023918/8ec1864815834b1eb6528a35d0c9d07120230918114596.jpg_1_4892974923087663920_2023091811450203781
2023-09-18 11:45:02 038:  Return:BC5678_No
2023-09-18 11:45:03 133:  Camera:192.168.1.101_BC5678
2023-09-18 11:45:03 175:  BC5678,计费处理
2023-09-18 11:45:03 175:  BC5678 => RecognizeType = 4
2023-09-18 11:45:03 176:  Return:BC5678_No
2023-09-18 11:45:04 438:  Camera:192.168.1.101_C5678
2023-09-18 11:45:04 480:  C5678,计费处理
2023-09-18 11:45:04 480:  C5678 => RecognizeType = 8
2023-09-18 11:45:04 480:  C5678 => 並非無車牌
2023-09-18 11:45:04 480:  C5678 => 序號 : 912257b6-7b2536bd
2023-09-18 11:45:04 481:  C5678 => 通道 : 2
2023-09-18 11:45:04 481:  C5678 => RecognizeType4 暫存車牌 : [None]
2023-09-18 11:45:04 489:  C5678匹配到進場紀錄
2023-09-18 11:45:04 535:  C5678 = openFlag =>　False
2023-09-18 11:45:04 535:  C5678 = deviceInfo[12] =>　1
2023-09-18 11:45:04 535:  ABC5678,出入口车牌号码不完全匹配,系统计费金额:60
2023-09-18 11:45:04 544:  发送内容:出口相机_192.168.1.194_888_C5678_60_1_2_2023/9/18 上午 10:55:07_2023/9/18 上午 11:45:04_2_出口_b8cba5ee84f74b27bdb87c48761e6717_1__8011_False_/Images/Licences/2023918/bdb36b21fb0d4c14bd54024db97d789620230918114546.jpg_1_4892974923087663920_2023091811450454428
2023-09-18 11:45:04 545:  Return:C5678_No
2023-09-18 11:45:06 198:  Camera:192.168.1.101_C5678
2023-09-18 11:45:06 238:  C5678,计费处理
2023-09-18 11:45:06 238:  C5678 => RecognizeType = 4
2023-09-18 11:45:06 238:  Return:C5678_No
2023-09-18 11:45:10 447:  Camera:192.168.1.101_BC5678
2023-09-18 11:45:10 488:  BC5678,计费处理
2023-09-18 11:45:10 489:  BC5678 => RecognizeType = 4
2023-09-18 11:45:10 489:  Return:BC5678_No
2023-09-18 11:45:13 544:  Camera:192.168.1.101_BC5678
2023-09-18 11:45:13 586:  BC5678,计费处理
2023-09-18 11:45:13 586:  BC5678 => RecognizeType = 4
2023-09-18 11:45:13 586:  Return:BC5678_No
2023-09-18 11:45:16 621:  Camera:192.168.1.101_BC5678
2023-09-18 11:45:16 660:  BC5678,计费处理
2023-09-18 11:45:16 661:  BC5678 => RecognizeType = 4
2023-09-18 11:45:16 661:  Return:BC5678_No
2023-09-18 11:45:19 905:  Camera:192.168.1.101_BC5678
2023-09-18 11:45:19 949:  BC5678,计费处理
2023-09-18 11:45:19 950:  BC5678 => RecognizeType = 4
2023-09-18 11:45:19 950:  Return:BC5678_No
2023-09-18 11:45:25 986:  Camera:192.168.1.101_ABC5678
2023-09-18 11:45:26 054:  ABC5678,计费处理
2023-09-18 11:45:26 054:  ABC5678 => RecognizeType = 8
2023-09-18 11:45:26 055:  ABC5678 => 並非無車牌
2023-09-18 11:45:26 055:  ABC5678 => 序號 : 912257b6-7b2536bd
2023-09-18 11:45:26 056:  ABC5678 => 通道 : 2
2023-09-18 11:45:26 056:  ABC5678 => RecognizeType4 暫存車牌 : [None]
2023-09-18 11:45:26 063:  ABC5678匹配到進場紀錄
2023-09-18 11:45:26 099:  ABC5678 = openFlag =>　False
2023-09-18 11:45:26 099:  ABC5678 = deviceInfo[12] =>　1
2023-09-18 11:45:26 111:  发送内容:出口相机_192.168.1.194_888_ABC5678_60_1_2_2023/9/18 上午 10:55:07_2023/9/18 上午 11:45:26_2_出口_50fd2043c29c445abf9bebe2b2f7d9ed_1__8011_False_/Images/Licences/2023918/ed857b5ebd974d99aba6b8e9689ae21320230918114502.jpg_1_4892974923087663920_2023091811452611105
2023-09-18 11:45:26 126:  Return:ABC5678_No
2023-09-18 11:45:41 365:  Camera:192.168.1.101_ABC5678
2023-09-18 11:45:41 402:  ABC5678,计费处理
2023-09-18 11:45:41 402:  ABC5678 => RecognizeType = 8
2023-09-18 11:45:41 403:  ABC5678 => 並非無車牌
2023-09-18 11:45:41 403:  ABC5678 => 序號 : 912257b6-7b2536bd
2023-09-18 11:45:41 403:  ABC5678 => 通道 : 2
2023-09-18 11:45:41 403:  ABC5678 => RecognizeType4 暫存車牌 : [None]
2023-09-18 11:45:41 411:  ABC5678匹配到進場紀錄
2023-09-18 11:45:41 445:  ABC5678 = openFlag =>　False
2023-09-18 11:45:41 446:  ABC5678 = deviceInfo[12] =>　1
2023-09-18 11:45:41 453:  发送内容:出口相机_192.168.1.194_888_ABC5678_60_1_2_2023/9/18 上午 10:55:07_2023/9/18 上午 11:45:41_2_出口_da24f51a8da24e599fcc49c3b83b6763_1__8011_False_/Images/Licences/2023918/2057f1fe427b415b967a70fbe420ad2f20230918114538.jpg_1_4892974923087663920_2023091811454145330
2023-09-18 11:45:41 453:  Return:ABC5678_No
2023-09-18 11:45:44 997:  Camera:192.168.1.101_ABC5678
2023-09-18 11:45:45 047:  ABC5678,计费处理
2023-09-18 11:45:45 048:  ABC5678 => RecognizeType = 4
2023-09-18 11:45:45 048:  Return:ABC5678_No
2023-09-18 11:45:54 839:  Camera:192.168.1.101_ABC5678
2023-09-18 11:45:54 886:  ABC5678,计费处理
2023-09-18 11:45:54 886:  ABC5678 => RecognizeType = 4
2023-09-18 11:45:54 886:  Return:ABC5678_No
2023-09-18 11:46:08 733:  Camera:192.168.1.101_ABC5678
2023-09-18 11:46:08 776:  ABC5678,计费处理
2023-09-18 11:46:08 776:  ABC5678 => RecognizeType = 4
2023-09-18 11:46:08 776:  Return:ABC5678_No
2023-09-18 11:46:13 512:  Camera:192.168.1.101_ABC5678
2023-09-18 11:46:13 559:  ABC5678,计费处理
2023-09-18 11:46:13 560:  ABC5678 => RecognizeType = 4
2023-09-18 11:46:13 561:  Return:ABC5678_No
2023-09-18 11:46:18 099:  Camera:192.168.1.101_ABC5678
2023-09-18 11:46:18 146:  ABC5678,计费处理
2023-09-18 11:46:18 146:  ABC5678 => RecognizeType = 4
2023-09-18 11:46:18 147:  Return:ABC5678_No
2023-09-18 11:46:21 266:  Camera:192.168.1.101_ABC5678
2023-09-18 11:46:21 313:  ABC5678,计费处理
2023-09-18 11:46:21 313:  ABC5678 => RecognizeType = 8
2023-09-18 11:46:21 313:  ABC5678 => 並非無車牌
2023-09-18 11:46:21 314:  ABC5678 => 序號 : 912257b6-7b2536bd
2023-09-18 11:46:21 314:  ABC5678 => 通道 : 2
2023-09-18 11:46:21 314:  ABC5678 => RecognizeType4 暫存車牌 : [None]
2023-09-18 11:46:21 322:  ABC5678匹配到進場紀錄
2023-09-18 11:46:21 369:  ABC5678 = openFlag =>　False
2023-09-18 11:46:21 369:  ABC5678 = deviceInfo[12] =>　1
2023-09-18 11:46:21 381:  发送内容:出口相机_192.168.1.194_888_ABC5678_60_1_2_2023/9/18 上午 10:55:07_2023/9/18 上午 11:46:21_2_出口_f663b276fcb24317a5b118a7423089bb_1__8011_False_/Images/Licences/2023918/b419f198cdd94dc3aa26416f6d1f1feb20230918114629.jpg_1_4892974923087663920_2023091811462138076
2023-09-18 11:46:21 381:  Return:ABC5678_No
2023-09-18 11:46:25 490:  Camera:192.168.1.101_ABC5678
2023-09-18 11:46:25 548:  ABC5678,计费处理
2023-09-18 11:46:25 549:  ABC5678 => RecognizeType = 4
2023-09-18 11:46:25 549:  Return:ABC5678_No
